id,x,y,label
6056,5.255,8.955,normal
6057,5.267,9.051,normal
6058,5.002,8.915,normal
6059,5.359,9.201,normal
6060,5.151,9.33,normal
6061,4.838,8.756,normal
6062,4.972,9.098,normal
6063,4.706,9.441,normal
6064,5.043,8.496,normal
6065,4.821,9.067,normal
6066,4.905,9.03,normal
6067,4.805,8.663,normal
6068,5.101,8.452,normal
6069,5.306,9.347,normal
6070,5.308,9.257,normal
6071,4.858,9.073,normal
6072,4.459,9.007,normal
6073,5.69,8.906,normal
6074,4.59,9.66,normal
6075,4.983,8.819,normal
6076,4.916,9.157,normal
6077,4.756,9.055,normal
6078,4.877,9.804,normal
6079,4.75,8.981,normal
6080,5.417,8.546,normal
6081,5.689,9.086,normal
6082,4.989,9.227,normal
6083,5.544,8.955,normal
6084,4.774,8.967,normal
6085,5.169,9.097,normal
6086,4.567,9.033,normal
6087,5.513,8.947,normal
6088,4.786,8.692,normal
6089,4.803,9.041,normal
6090,4.604,9.151,normal
6091,4.94,8.756,normal
6092,4.787,8.879,normal
6093,5.128,9.017,normal
6094,4.61,8.44,normal
6095,5.275,9.207,normal
6096,4.963,8.92,normal
6097,4.955,8.855,normal
6098,4.872,8.647,normal
6099,4.906,9.569,normal
6100,5.774,9.095,normal
6101,5.123,8.94,normal
6102,5.086,9.002,normal
6103,5.267,8.95,normal
6104,4.552,8.8,normal
6105,5.101,8.94,normal
6106,4.983,9.083,normal
6107,5.304,9.085,normal
6108,4.702,8.873,normal
6109,4.618,9.277,normal
6110,5.36,8.362,normal
6111,4.559,8.9,normal
6112,5.101,9.181,normal
6113,5.012,10.042,normal
6114,5.199,9.393,normal
6115,4.503,8.962,normal
6116,5.155,8.705,normal
6117,4.7,9.42,normal
6118,5.291,8.454,normal
6119,5.155,9.043,normal
6120,4.817,8.402,normal
6121,4.958,9.357,normal
6122,4.747,8.733,normal
6123,4.615,8.895,normal
6124,5.139,9.223,normal
6125,4.961,8.925,normal
6126,4.767,8.881,normal
6127,5.29,8.997,normal
6128,5.366,9.274,normal
6129,5.169,8.696,normal
6130,5.547,8.607,normal
6131,5.195,9.033,normal
6132,4.59,8.678,normal
6133,5.013,8.497,normal
6134,4.567,9.26,normal
6135,4.798,8.639,normal
6136,5.492,9.116,normal
6137,4.644,9.065,normal
6138,5.203,9.166,normal
6139,5.167,8.725,normal
6140,5.427,8.865,normal
6141,4.955,8.621,normal
6142,4.812,9.458,normal
6143,4.651,9.583,normal
6144,5.072,8.752,normal
6145,5.118,9.462,normal
6146,4.373,9.156,normal
6147,4.722,9.1,normal
6148,4.765,9.209,normal
6149,4.845,8.742,normal
6150,5.41,9.337,normal
6151,5.159,9.508,normal
6152,5.316,8.935,normal
6153,5.151,9.025,normal
6154,4.744,9.323,normal
6155,4.713,8.82,normal
6156,5.131,9.388,normal
6157,4.959,9.041,normal
6158,5.353,8.805,normal
6159,4.747,9.2,normal
6160,5.48,9.129,normal
6161,5.067,8.79,normal
6162,4.909,8.828,normal
6163,5.059,9.573,normal
6164,4.872,9.283,normal
6165,4.631,9.144,normal
6166,4.848,8.91,normal
6167,4.785,8.873,normal
6168,4.679,8.924,normal
6169,5.425,8.8,normal
6170,4.711,8.761,normal
6171,4.963,8.452,normal
6172,4.329,8.829,normal
6173,4.689,8.92,normal
6174,4.37,9.09,normal
6175,5.09,9.279,normal
6176,4.927,8.999,normal
6177,4.943,8.962,normal
6178,4.781,8.832,normal
6179,5.193,8.716,normal
6180,4.71,9.736,normal
6181,4.553,9.171,normal
6182,5.064,9.006,normal
6183,4.664,9.061,normal
6184,4.971,9.423,normal
6185,5.178,9.001,normal
6186,5.184,9.35,normal
6187,5.184,9.119,normal
6188,4.998,8.444,normal
6189,4.281,8.929,normal
6190,5.02,9.003,normal
6191,4.675,8.545,normal
6192,5.124,8.861,normal
6193,5.275,9.199,normal
6194,5.104,8.822,normal
6195,4.879,9.11,normal
6196,5.206,9.327,normal
6197,4.767,9.029,normal
6198,5.124,8.885,normal
6199,4.684,8.949,normal
6200,5.138,8.879,normal
6201,4.857,9.184,normal
6202,4.95,9.031,normal
6203,5.168,9.292,normal
6204,5.148,9.835,normal
6205,5.2,8.694,normal
6206,5.188,9.269,normal
6207,5.193,8.808,normal
6208,4.687,8.946,normal
6209,5.755,9.293,normal
6210,5.209,9.114,normal
6211,5.936,9.169,normal
6212,4.787,8.914,normal
6213,5.163,8.777,normal
6214,4.813,8.574,normal
6215,4.773,9.384,normal
6216,5.1,8.855,normal
6217,5.386,8.662,normal
6218,4.543,9.068,normal
6219,5.112,9.026,normal
6220,4.356,8.757,normal
6221,5.184,9.302,normal
6222,4.92,8.766,normal
6223,4.861,9.672,normal
6224,4.959,8.716,normal
6225,5.177,9.594,normal
6226,4.773,8.859,normal
6227,4.766,8.974,normal
6228,5.1,8.977,normal
6229,5.185,9.359,normal
6230,4.861,8.776,normal
6231,5.097,8.819,normal
6232,4.603,9.007,normal
6233,5.206,8.878,normal
6234,5.008,8.813,normal
6235,4.926,9.055,normal
6236,5.648,8.583,normal
6237,4.844,9.026,normal
6238,5.663,9.448,normal
6239,4.916,8.695,normal
6240,5.514,9.3,normal
6241,5.002,9.333,normal
6242,4.723,8.704,normal
6243,5.138,8.964,normal
6244,5.237,8.819,normal
6245,4.859,9.24,normal
6246,5.058,9.223,normal
6247,4.936,9.404,normal
6248,4.857,8.895,normal
6249,5.273,9.157,normal
6250,5.184,8.952,normal
6251,5.054,9.122,normal
6252,4.806,8.579,normal
6253,5.031,8.86,normal
6254,4.943,8.968,normal
6255,5.115,8.607,normal
6256,4.92,9.152,normal
6257,4.728,9.143,normal
6258,5.327,8.675,normal
6259,4.657,9.056,normal
6260,5.309,9.388,normal
6261,4.698,9.339,normal
6262,4.88,9.702,normal
6263,4.892,9.18,normal
6264,4.443,8.298,normal
6265,5.63,9.5,normal
6266,5.296,8.774,normal
6267,4.731,9.063,normal
6268,5.746,9.02,normal
6269,5.023,9.327,normal
6270,5.048,9.132,normal
6271,4.849,9.083,normal
6272,5.055,8.629,normal
6273,5.029,8.907,normal
6274,5.283,9.235,normal
6275,5.482,8.853,normal
6276,4.896,9.157,normal
6277,4.89,9.127,normal
6278,4.899,9.19,normal
6279,5.118,8.737,normal
6280,4.755,9.037,normal
6281,4.807,9.043,normal
6282,5.158,8.441,normal
6283,5.205,9.042,normal
6284,4.644,9.171,normal
6285,5.196,8.746,normal
6286,5.634,8.741,normal
6287,4.669,8.797,normal
6288,5.221,8.88,normal
6289,5.044,8.518,normal
6290,4.71,8.756,normal
6291,5.449,8.755,normal
6292,5.119,9.15,normal
6293,4.322,9.27,normal
6294,5.154,9.107,normal
6295,4.804,9.022,normal
6296,4.923,9.112,normal
6297,4.91,8.947,normal
6298,4.965,9.098,normal
6299,5.281,8.997,normal
6300,4.83,8.836,normal
6301,5.18,8.661,normal
6302,4.97,8.517,normal
6303,4.919,9.183,normal
6304,4.564,8.819,normal
6305,4.966,8.956,normal
6306,4.865,8.84,normal
6307,4.712,8.592,normal
6308,5.086,8.702,normal
6309,4.925,8.333,normal
6310,5.164,8.876,normal
6311,4.932,8.916,normal
6312,5.307,9.465,normal
6313,5.538,8.791,normal
6314,4.881,8.837,normal
6315,4.642,9.706,normal
6316,4.706,9.093,normal
6317,4.583,8.787,normal
6318,4.681,8.715,normal
6319,5.823,8.642,normal
6320,5.169,9.354,normal
6321,5.541,9.21,normal
6322,5.018,8.845,normal
6323,4.73,8.585,normal
6324,4.709,9.051,normal
6325,4.866,9.268,normal
6326,4.961,8.887,normal
6327,5.127,8.924,normal
6328,4.965,8.88,normal
6329,4.935,8.718,normal
6330,5.333,9.217,normal
6331,4.41,9.5,normal
6332,5.025,9.14,normal
6333,5.393,8.314,normal
6334,5.317,9.25,normal
6335,4.821,9.426,normal
6336,4.78,8.852,normal
6337,5.229,9.168,normal
6338,5.032,9.013,normal
6339,5.511,8.916,normal
6340,4.809,8.814,normal
6341,4.48,8.952,normal
6342,4.989,8.995,normal
6343,4.927,8.646,normal
6344,4.681,9.454,normal
6345,5.342,8.515,normal
6346,4.833,9.418,normal
6347,5.066,9.276,normal
6348,5.062,8.869,normal
6349,5.461,9.144,normal
6350,4.686,8.517,normal
6351,4.952,9.135,normal
6352,5.139,8.973,normal
6353,4.462,8.848,normal
6354,4.81,8.884,normal
6355,5.611,9.392,normal
6356,4.74,8.827,normal
6357,5.05,9.568,normal
6358,5.424,8.328,normal
6359,4.678,9.312,normal
6360,5.292,8.494,normal
6361,5.065,8.796,normal
6362,5.022,8.886,normal
6363,4.631,8.908,normal
6364,5.35,9.121,normal
6365,4.794,9.48,normal
6366,4.714,9.236,normal
6367,5.52,8.893,normal
6368,5.279,9.184,normal
6369,5.273,8.545,normal
6370,4.81,9.072,normal
6371,4.928,8.587,normal
6372,4.692,8.703,normal
6373,5.201,9.748,normal
6374,4.95,9.255,normal
6375,5.177,8.969,normal
6376,5.166,9.19,normal
6377,5.168,8.903,normal
6378,5.235,9.12,normal
6379,4.936,9.181,normal
6380,5.075,9.598,normal
6381,5.265,9.298,normal
6382,4.564,8.646,normal
6383,4.901,8.624,normal
6384,4.977,8.844,normal
6385,4.676,9.477,normal
6386,5.121,9.159,normal
6387,4.84,9.144,normal
6388,4.9,9.017,normal
6389,5.204,9.152,normal
6390,5.192,8.738,normal
6391,4.902,9.13,normal
6392,5.282,9.185,normal
6393,4.822,8.984,normal
6394,4.278,9.481,normal
6395,4.551,8.808,normal
6396,5.181,8.539,normal
6397,4.976,9.068,normal
6398,5.253,9.487,normal
6399,5.454,8.819,normal
6400,5.063,9.107,normal
6401,5.217,8.994,normal
6402,4.736,9.003,normal
6403,4.767,9.639,normal
6404,5.291,8.824,normal
6405,5.205,9.376,normal
6406,5.286,8.559,normal
6407,4.716,9.784,normal
6408,5.182,8.707,normal
6409,4.921,8.837,normal
6410,5.502,9.612,normal
6411,4.89,8.912,normal
6412,5.323,8.469,normal
6413,4.923,8.927,normal
6414,4.629,8.882,normal
6415,5.242,9.014,normal
6416,5.382,8.351,normal
6417,5.1,9.506,normal
6418,5.217,8.728,normal
6419,4.678,8.364,normal
6420,5.382,8.424,normal
6421,5.101,8.823,normal
6422,4.578,9.01,normal
6423,5.32,8.665,normal
6424,5.105,8.618,normal
6425,5.002,9.694,normal
6426,4.854,8.89,normal
6427,5.115,8.82,normal
6428,5.407,8.862,normal
6429,4.914,8.977,normal
6430,4.923,9.339,normal
6431,5.527,9.203,normal
6432,5.167,8.975,normal
6433,4.878,9.06,normal
6434,4.754,8.689,normal
6435,4.932,9.107,normal
6436,5.541,8.915,normal
6437,5.027,8.559,normal
6438,4.691,9.442,normal
6439,5.04,8.457,normal
6440,4.705,9.003,normal
6441,5.269,9.409,normal
6442,4.839,8.858,normal
6443,4.585,8.564,normal
6444,4.41,8.486,normal
6445,4.961,8.823,normal
6446,5.42,8.606,normal
6447,4.828,8.873,normal
6448,4.816,8.577,normal
6449,5.005,8.764,normal
6450,4.738,9.119,normal
6451,4.847,9.277,normal
6452,4.401,8.532,normal
6453,5.142,9.499,normal
6454,5.543,8.798,normal
6455,4.665,8.858,normal
6456,4.85,8.351,normal
6457,4.777,8.784,normal
6458,5.268,9.314,normal
6459,5.281,8.55,normal
6460,4.771,8.927,normal
6461,4.899,8.981,normal
6462,5.34,8.965,normal
6463,4.87,8.888,normal
6464,4.935,8.292,normal
6465,5.129,9.292,normal
6466,4.956,9.114,normal
6467,4.704,9.21,normal
6468,5.84,8.781,normal
6469,4.337,9.334,normal
6470,4.855,8.774,normal
6471,5.325,8.56,normal
6472,4.761,9.552,normal
6473,4.864,9.403,normal
6474,4.953,9.251,normal
6475,5.917,9.001,normal
6476,5.004,8.897,normal
6477,5.222,8.311,normal
6478,4.74,9.351,normal
6479,4.895,8.983,normal
6480,5.015,8.562,normal
6481,5.075,9.282,normal
6482,5.564,9.033,normal
6483,4.785,8.785,normal
6484,4.94,9.253,normal
6485,4.757,8.948,normal
6486,4.868,8.325,normal
6487,5.251,9.036,normal
6488,4.845,8.986,normal
6489,4.925,8.817,normal
6490,4.647,8.506,normal
6491,4.368,9.474,normal
6492,5.048,9.232,normal
6493,4.926,8.949,normal
6494,5.164,8.833,normal
6495,4.966,8.721,normal
6496,5.057,8.937,normal
6497,5.087,8.983,normal
6498,4.688,8.696,normal
6499,4.639,9.039,normal
6500,4.871,9.345,normal
6501,4.956,8.781,normal
6502,5.442,8.418,normal
6503,4.687,9.171,normal
6504,5.341,9.144,normal
6505,4.947,9.329,normal
6506,5.108,9.713,normal
6507,5.196,9.121,normal
6508,4.537,8.813,normal
6509,4.927,9.239,normal
6510,4.815,9.163,normal
6511,4.898,9.01,normal
6512,4.839,9.051,normal
6513,4.885,8.736,normal
6514,4.905,8.896,normal
6515,4.841,9.117,normal
6516,5.464,9.14,normal
6517,5.298,8.982,normal
6518,5.573,9.296,normal
6519,5.038,9.026,normal
6520,4.574,9.288,normal
6521,5.198,8.768,normal
6522,5.181,9.257,normal
6523,4.797,9.11,normal
6524,4.622,9.073,normal
6525,5.077,9.043,normal
6526,4.875,8.842,normal
6527,5.21,9.014,normal
6528,5.092,9.558,normal
6529,4.58,8.985,normal
6530,4.933,9.298,normal
6531,5.208,9.025,normal
6532,5.116,9.425,normal
6533,5.049,9.03,normal
6534,5.487,8.589,normal
6535,4.639,8.807,normal
6536,4.575,8.905,normal
6537,5.228,9.206,normal
6538,5.138,9.226,normal
6539,5.0,8.698,normal
6540,4.964,8.924,normal
6541,4.774,9.044,normal
6542,5.544,9.02,normal
6543,5.206,9.241,normal
6544,4.994,9.511,normal
6545,4.877,8.542,normal
6546,4.924,9.245,normal
6547,4.622,9.208,normal
6548,4.715,8.918,normal
6549,5.544,9.135,normal
6550,5.405,9.007,normal
6551,5.105,9.534,normal
6552,5.452,8.946,normal
6553,5.224,9.242,normal
6554,5.2,9.364,normal
6555,4.761,8.784,normal
6556,4.536,9.163,normal
6557,4.767,9.171,normal
6558,4.98,8.965,normal
6559,5.194,8.904,normal
6560,4.948,8.439,normal
6561,4.835,9.371,normal
6562,5.109,8.665,normal
6563,4.562,9.204,normal
6564,5.124,9.337,normal
6565,4.898,9.596,normal
6566,4.979,8.794,normal
6567,5.353,9.372,normal
6568,4.335,8.747,normal
6569,4.896,9.122,normal
6570,5.137,8.964,normal
6571,5.027,8.921,normal
6572,5.073,9.024,normal
6573,4.932,8.88,normal
6574,5.261,9.365,normal
6575,4.592,9.051,normal
6576,4.587,8.904,normal
6577,5.056,8.778,normal
6578,5.166,9.105,normal
6579,4.905,8.695,normal
6580,5.015,8.576,normal
6581,4.708,9.261,normal
6582,4.687,8.58,normal
6583,5.034,8.906,normal
6584,4.795,8.796,normal
6585,5.418,8.705,normal
6586,4.53,9.325,normal
6587,4.923,9.644,normal
6588,4.722,8.462,normal
6589,5.313,9.36,normal
6590,4.618,9.086,normal
6591,5.281,8.98,normal
6592,4.899,8.84,normal
6593,5.07,9.009,normal
6594,5.28,9.138,normal
6595,4.725,8.751,normal
6596,5.288,9.397,normal
6597,4.327,9.341,normal
6598,4.796,8.539,normal
6599,5.235,8.85,normal
6600,4.891,9.329,normal
6601,5.258,9.022,normal
6602,5.075,9.43,normal
6603,4.97,8.845,normal
6604,5.176,8.478,normal
6605,4.451,9.252,normal
6606,5.333,8.818,normal
6607,4.927,9.48,normal
6608,5.135,9.005,normal
6609,4.729,8.466,normal
6610,4.772,9.113,normal
6611,4.631,9.329,normal
6612,4.885,9.196,normal
6613,4.642,9.201,normal
6614,4.849,9.009,normal
6615,4.704,9.216,normal
6616,4.978,8.58,normal
6617,4.796,9.053,normal
6618,5.142,9.109,normal
6619,5.224,8.89,normal
6620,5.366,9.256,normal
6621,4.698,9.037,normal
6622,4.519,8.999,normal
6623,4.663,8.877,normal
6624,5.245,8.757,normal
6625,4.937,9.241,normal
6626,5.074,9.387,normal
6627,4.839,8.962,normal
6628,4.625,8.664,normal
6629,4.93,8.963,normal
6630,5.283,8.882,normal
6631,5.222,8.315,normal
6632,5.027,8.466,normal
6633,4.991,9.043,normal
6634,4.624,8.932,normal
6635,5.248,8.981,normal
6636,5.257,8.974,normal
6637,4.944,9.29,normal
6638,5.218,8.755,normal
6639,5.025,9.194,normal
6640,5.028,9.071,normal
6641,4.863,8.858,normal
6642,5.406,8.759,normal
6643,5.223,8.461,normal
6644,4.683,9.352,normal
6645,5.136,8.857,normal
6646,4.994,9.017,normal
6647,5.04,8.457,normal
6648,4.419,8.885,normal
6649,5.198,9.384,normal
6650,4.963,8.94,normal
6651,5.623,9.505,normal
6652,4.587,8.448,normal
6653,4.944,9.158,normal
6654,4.607,9.436,normal
6655,5.03,8.907,normal
6656,4.568,8.541,normal
6657,4.9,8.671,normal
6658,4.977,8.613,normal
6659,5.088,8.888,normal
6660,5.064,9.195,normal
6661,5.351,8.17,normal
6662,4.772,9.208,normal
6663,4.633,8.706,normal
6664,4.736,8.346,normal
6665,5.232,9.007,normal
6666,5.63,8.882,normal
6667,5.408,9.816,normal
6668,5.261,8.692,normal
6669,4.765,9.161,normal
6670,4.567,9.19,normal
6671,4.791,9.086,normal
6672,4.989,9.002,normal
6673,5.009,9.032,normal
6674,4.88,9.043,normal
6675,4.859,9.12,normal
6676,4.864,9.125,normal
6677,4.593,8.883,normal
6678,4.517,8.857,normal
6679,4.686,8.73,normal
6680,4.81,9.128,normal
6681,4.748,8.939,normal
6682,4.643,8.931,normal
6683,5.455,8.733,normal
6684,5.077,8.511,normal
6685,4.818,8.803,normal
6686,4.974,9.325,normal
6687,5.136,8.954,normal
6688,5.142,9.027,normal
6689,5.15,8.896,normal
6690,5.632,8.984,normal
6691,5.007,9.008,normal
6692,4.824,9.334,normal
6693,4.541,8.566,normal
6694,5.094,8.721,normal
6695,4.472,9.016,normal
6696,5.173,8.575,normal
6697,4.677,9.185,normal
6698,4.633,9.596,normal
6699,4.897,9.102,normal
6700,5.392,8.621,normal
6701,5.03,8.78,normal
6702,5.296,8.848,normal
6703,4.608,8.862,normal
6704,4.829,8.693,normal
6705,4.635,8.727,normal
6706,5.954,8.928,normal
6707,5.023,9.062,normal
6708,4.764,9.336,normal
6709,4.684,9.319,normal
6710,5.518,8.597,normal
6711,5.042,8.981,normal
6712,4.761,8.689,normal
6713,4.989,9.16,normal
6714,5.07,9.141,normal
6715,5.509,8.924,normal
6716,4.567,9.595,normal
6717,5.68,9.424,normal
6718,5.265,9.445,normal
6719,5.087,9.006,normal
6720,4.828,8.967,normal
6721,5.117,8.691,normal
6722,5.126,9.308,normal
6723,4.635,8.239,normal
6724,4.94,8.733,normal
6725,5.276,9.056,normal
6726,5.639,9.203,normal
6727,5.343,8.961,normal
6728,5.887,8.634,normal
6729,5.191,8.854,normal
6730,5.058,9.36,normal
6731,5.568,9.283,normal
6732,4.902,9.252,normal
6733,4.802,9.372,normal
6734,5.029,9.17,normal
6735,4.592,8.98,normal
6736,4.631,8.957,normal
6737,5.373,8.727,normal
6738,5.462,8.86,normal
6739,4.851,9.229,normal
6740,4.69,8.683,normal
6741,5.179,9.173,normal
6742,4.774,9.436,normal
6743,4.766,8.762,normal
6744,4.961,9.089,normal
6745,4.93,8.751,normal
6746,4.844,9.184,normal
6747,5.195,9.454,normal
6748,4.978,8.396,normal
6749,5.26,8.572,normal
6750,4.964,8.63,normal
6751,5.017,8.991,normal
6752,4.655,8.508,normal
6753,4.488,9.008,normal
6754,4.85,8.953,normal
6755,5.009,9.117,normal
6756,5.438,9.148,normal
6757,5.316,9.214,normal
6758,4.937,8.707,normal
6759,4.801,9.018,normal
6760,4.954,9.168,normal
6761,4.878,9.143,normal
6762,4.804,8.847,normal
6763,5.348,9.32,normal
6764,4.721,9.339,normal
6765,5.172,8.849,normal
6766,4.844,8.919,normal
6767,4.848,9.201,normal
6768,4.82,8.942,normal
6769,4.761,9.027,normal
6770,5.067,9.445,normal
6771,4.91,8.883,normal
6772,5.159,9.122,normal
6773,4.961,8.903,normal
6774,5.524,9.217,normal
6775,5.121,8.69,normal
6776,4.383,9.126,normal
6777,4.531,8.554,normal
6778,5.11,9.497,normal
6779,4.781,9.074,normal
6780,4.669,9.07,normal
6781,5.136,9.081,normal
6782,5.391,8.914,normal
6783,4.574,8.702,normal
6784,4.652,9.236,normal
6785,4.781,8.496,normal
6786,4.865,9.523,normal
6787,5.132,8.826,normal
6788,5.115,8.987,normal
6789,5.002,8.627,normal
6790,4.71,8.838,normal
6791,5.308,8.303,normal
6792,5.17,9.302,normal
6793,5.101,9.142,normal
6794,5.124,9.356,normal
6795,4.476,9.25,normal
6796,5.139,9.358,normal
6797,4.777,8.822,normal
6798,5.151,9.22,normal
6799,4.939,9.08,normal
6800,4.842,9.133,normal
6801,4.999,8.486,normal
6802,5.37,8.131,normal
6803,5.019,9.374,normal
6804,5.191,9.083,normal
6805,5.394,9.149,normal
6806,4.771,9.359,normal
6807,5.136,9.031,normal
6808,4.992,8.657,normal
6809,4.543,8.924,normal
6810,4.804,9.235,normal
6811,5.143,8.564,normal
6812,4.957,9.26,normal
6813,5.31,8.97,normal
6814,5.409,9.15,normal
6815,5.091,8.979,normal
6816,4.869,9.011,normal
6817,5.037,9.087,normal
6818,5.091,8.512,normal
6819,4.94,9.071,normal
6820,5.072,8.729,normal
6821,4.903,9.027,normal
6822,5.236,9.075,normal
6823,5.408,8.881,normal
6824,5.006,9.001,normal
6825,4.686,9.215,normal
6826,5.187,8.864,normal
6827,5.033,8.998,normal
6828,5.068,9.015,normal
6829,5.643,9.052,normal
6830,4.379,9.09,normal
6831,4.938,9.458,normal
6832,4.583,9.011,normal
6833,5.168,8.963,normal
6834,4.617,8.717,normal
6835,5.024,9.19,normal
6836,4.658,9.105,normal
6837,5.071,9.442,normal
6838,5.136,9.002,normal
6839,4.938,8.936,normal
6840,4.721,9.203,normal
6841,4.95,8.776,normal
6842,5.47,8.871,normal
6843,5.705,9.598,normal
6844,4.809,8.71,normal
6845,5.348,9.176,normal
6846,5.408,9.377,normal
6847,5.117,8.633,normal
6848,4.591,9.438,normal
6849,4.42,8.705,normal
6850,5.255,8.697,normal
6851,5.285,8.939,normal
6852,5.258,8.685,normal
6853,5.076,9.142,normal
6854,5.061,8.79,normal
6855,5.446,8.622,normal
6856,5.033,8.923,normal
6857,5.012,8.87,normal
6858,4.799,9.031,normal
6859,4.992,9.296,normal
6860,4.77,9.071,normal
6861,4.841,8.823,normal
6862,4.892,8.711,normal
6863,5.05,8.976,normal
6864,4.827,9.263,normal
6865,4.931,9.23,normal
6866,5.361,9.3,normal
6867,5.113,8.949,normal
6868,4.944,8.859,normal
6869,5.087,8.537,normal
6870,5.263,8.924,normal
6871,5.797,8.898,normal
6872,5.173,8.956,normal
6873,4.236,9.384,normal
